Class,Manuf_Part_Number_Plus,SKU_Nbr,Short_Week,SKU,Sales_Units,Sales_Dollars
021-008-FENCING,UNKNOWN,385069,FW 201819,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",604,4033.2800000000011
021-008-FENCING,UNKNOWN,385069,FW 201909,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",406,2543.77
021-008-FENCING,UNKNOWN,385069,FW 202023,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",551,3800.8299999999967
021-008-FENCING,UNKNOWN,385069,FW 201845,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",91,732.5200000000001
021-008-FENCING,UNKNOWN,385069,FW 202004,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",193,1259.1600000000003
021-008-FENCING,UNKNOWN,385069,FW 201905,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",403,2141.1599999999985
021-008-FENCING,UNKNOWN,385069,FW 201829,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",568,3788.8600000000006
021-008-FENCING,UNKNOWN,385069,FW 202007,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",532,3551.6800000000003
021-008-FENCING,UNKNOWN,385069,FW 201835,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",492,2979.2099999999982
021-008-FENCING,UNKNOWN,385069,FW 201810,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",391,2122.7300000000009
021-008-FENCING,UNKNOWN,385069,FW 202009,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",693,4509.3699999999981
021-008-FENCING,UNKNOWN,385069,FW 201840,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",202,1298.8300000000004
021-008-FENCING,UNKNOWN,385069,FW 202017,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",1198,7877.3500000000113
021-008-FENCING,UNKNOWN,385069,FW 201841,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",259,1791.7900000000004
021-008-FENCING,UNKNOWN,385069,FW 202038,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",441,3054.5800000000008
021-008-FENCING,UNKNOWN,385069,FW 201827,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",555,3583.7999999999993
021-008-FENCING,UNKNOWN,385069,FW 201821,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",888,5436.4600000000019
021-008-FENCING,UNKNOWN,385069,FW 201948,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",81,517.16000000000008
021-008-FENCING,UNKNOWN,385069,FW 201941,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",132,962.06
021-008-FENCING,UNKNOWN,385069,FW 201945,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",141,970.3100000000004
021-008-FENCING,UNKNOWN,385069,FW 201852,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",36,253.42
021-008-FENCING,UNKNOWN,385069,FW 201843,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",92,371.04000000000019
021-008-FENCING,UNKNOWN,385069,FW 201938,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",390,2623.3899999999994
021-008-FENCING,UNKNOWN,385069,FW 201942,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",240,1566.1800000000003
021-008-FENCING,UNKNOWN,385069,FW 201752,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",44,299.15
021-008-FENCING,UNKNOWN,385069,FW 201934,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",521,3418.14
021-008-FENCING,UNKNOWN,385069,FW 201830,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",551,3554.2099999999973
021-008-FENCING,UNKNOWN,385069,FW 201851,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",76,337.25000000000011
021-008-FENCING,UNKNOWN,385069,FW 202019,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",1250,8442.9700000000121
021-008-FENCING,UNKNOWN,385069,FW 202029,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",754,5029.95
021-008-FENCING,UNKNOWN,385069,FW 201919,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",844,5365.030000000007
021-008-FENCING,UNKNOWN,385069,FW 201911,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",575,3791.3699999999949
021-008-FENCING,UNKNOWN,385069,FW 201823,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",684,4501.9000000000024
021-008-FENCING,UNKNOWN,385069,FW 201751,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",72,499.5200000000001
021-008-FENCING,UNKNOWN,385069,FW 201904,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",44,248.66000000000005
021-008-FENCING,UNKNOWN,385069,FW 202046,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",253,1752.88
021-008-FENCING,UNKNOWN,385069,FW 202049,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",216,1492.5500000000004
021-008-FENCING,UNKNOWN,385069,FW 201930,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",699,4348.7499999999955
021-008-FENCING,UNKNOWN,385069,FW 202002,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",176,1221.6200000000003
021-008-FENCING,UNKNOWN,385069,FW 201946,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",103,674.12
021-008-FENCING,UNKNOWN,385069,FW 201847,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",89,497.09000000000003
021-008-FENCING,UNKNOWN,385069,FW 201947,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",86,572.43000000000018
021-008-FENCING,UNKNOWN,385069,FW 201928,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",724,4728.0699999999979
021-008-FENCING,UNKNOWN,385069,FW 201838,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",364,2316.8700000000008
021-008-FENCING,UNKNOWN,385069,FW 202026,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",731,4699.3800000000047
021-008-FENCING,UNKNOWN,385069,FW 201922,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",641,4324.1799999999985
021-008-FENCING,UNKNOWN,385069,FW 202001,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",74,512.14
021-008-FENCING,UNKNOWN,385069,FW 202012,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",904,5719.7600000000066
021-008-FENCING,UNKNOWN,385069,FW 202013,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",1261,8328.5400000000081
021-008-FENCING,UNKNOWN,385069,FW 201816,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",1030,6429.53000000001
021-008-FENCING,UNKNOWN,385069,FW 201913,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",686,4695.1199999999972
021-008-FENCING,UNKNOWN,385069,FW 201836,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",401,2530.0199999999968
021-008-FENCING,UNKNOWN,385069,FW 202006,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",481,3205.9899999999989
021-008-FENCING,UNKNOWN,385069,FW 201914,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",524,3415.6799999999953
021-008-FENCING,UNKNOWN,385069,FW 201805,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",283,1702.2600000000004
021-008-FENCING,UNKNOWN,385069,FW 202031,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",752,4845.8399999999983
021-008-FENCING,UNKNOWN,385069,FW 202028,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",716,4847.1999999999971
021-008-FENCING,UNKNOWN,385069,FW 202045,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",503,3372.5199999999995
021-008-FENCING,UNKNOWN,385069,FW 201940,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",529,3479.0599999999986
021-008-FENCING,UNKNOWN,385069,FW 201825,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",594,3445.4999999999986
021-008-FENCING,UNKNOWN,385069,FW 201802,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",33,229.31
021-008-FENCING,UNKNOWN,385069,FW 201850,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",117,652.40000000000009
021-008-FENCING,UNKNOWN,385069,FW 202042,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",629,4361.6499999999978
021-008-FENCING,UNKNOWN,385069,FW 201916,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",968,6297.3000000000093
021-008-FENCING,UNKNOWN,385069,FW 201912,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",493,3214.7599999999966
021-008-FENCING,UNKNOWN,385069,FW 202010,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",522,3572.9599999999969
021-008-FENCING,UNKNOWN,385069,FW 201822,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",665,4383.2199999999975
021-008-FENCING,UNKNOWN,385069,FW 202052,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",249,1597.3000000000004
021-008-FENCING,UNKNOWN,385069,FW 201831,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",512,3175.43
021-008-FENCING,UNKNOWN,385069,FW 202022,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",787,5318.6800000000048
021-008-FENCING,UNKNOWN,385069,FW 201918,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",980,6465.6900000000114
021-008-FENCING,UNKNOWN,385069,FW 202037,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",394,2644.5499999999997
021-008-FENCING,UNKNOWN,385069,FW 202048,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",315,2065.880000000001
021-008-FENCING,UNKNOWN,385069,FW 201952,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",101,621.35000000000014
021-008-FENCING,UNKNOWN,385069,FW 201943,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",162,1117.6400000000003
021-008-FENCING,UNKNOWN,385069,FW 201939,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",437,2832.4800000000014
021-008-FENCING,UNKNOWN,385069,FW 202011,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",635,4219.4199999999983
021-008-FENCING,UNKNOWN,385069,FW 201920,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",845,5425.860000000006
021-008-FENCING,UNKNOWN,385069,FW 201812,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",399,2215.2400000000002
021-008-FENCING,UNKNOWN,385069,FW 201749,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",48,269.80000000000007
021-008-FENCING,UNKNOWN,385069,FW 201921,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",623,4105.6699999999973
021-008-FENCING,UNKNOWN,385069,FW 201809,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",516,2695.8999999999987
021-008-FENCING,UNKNOWN,385069,FW 201901,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",61,412.17000000000019
021-008-FENCING,UNKNOWN,385069,FW 202015,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",1172,7676.8500000000085
021-008-FENCING,UNKNOWN,385069,FW 202027,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",425,2805.8700000000013
021-008-FENCING,UNKNOWN,385069,FW 201804,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",115,707.12000000000012
021-008-FENCING,UNKNOWN,385069,FW 201814,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",1094,6541.8800000000083
021-008-FENCING,UNKNOWN,385069,FW 201936,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",522,3494.8599999999992
021-008-FENCING,UNKNOWN,385069,FW 202014,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",1274,8396.3300000000072
021-008-FENCING,UNKNOWN,385069,FW 202051,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",309,2059.3800000000006
021-008-FENCING,UNKNOWN,385069,FW 202016,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",1491,9851.80000000001
021-008-FENCING,UNKNOWN,385069,FW 201944,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",161,1124.0400000000002
021-008-FENCING,UNKNOWN,385069,FW 201926,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",973,5655.7400000000034
021-008-FENCING,UNKNOWN,385069,FW 201808,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",185,1165.9900000000005
021-008-FENCING,UNKNOWN,385069,FW 202032,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",948,6332.8700000000017
021-008-FENCING,UNKNOWN,385069,FW 201931,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",666,4279.3399999999974
021-008-FENCING,UNKNOWN,385069,FW 201801,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",27,186.14999999999998
021-008-FENCING,UNKNOWN,385069,FW 201820,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",1027,6321.2200000000112
021-008-FENCING,UNKNOWN,385069,FW 201949,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",145,975.68000000000006
021-008-FENCING,UNKNOWN,385069,FW 201935,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",524,3480.1999999999985
021-008-FENCING,UNKNOWN,385069,FW 202041,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",864,5566.1400000000067
021-008-FENCING,UNKNOWN,385069,FW 201924,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",748,4936.8999999999969
021-008-FENCING,UNKNOWN,385069,FW 201817,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",1011,6548.3300000000081
021-008-FENCING,UNKNOWN,385069,FW 202020,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",971,6734.25000000001
021-008-FENCING,UNKNOWN,385069,FW 201906,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",206,916.29000000000019
021-008-FENCING,UNKNOWN,385069,FW 201937,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",533,3428.7499999999982
021-008-FENCING,UNKNOWN,385069,FW 202043,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",484,3210.4000000000005
021-008-FENCING,UNKNOWN,385069,FW 201803,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",89,503.48000000000013
021-008-FENCING,UNKNOWN,385069,FW 201849,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",73,510.81000000000012
021-008-FENCING,UNKNOWN,385069,FW 201824,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",581,3782.66
021-008-FENCING,UNKNOWN,385069,FW 201813,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",887,5402.8099999999977
021-008-FENCING,UNKNOWN,385069,FW 201929,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",641,4072.15
021-008-FENCING,UNKNOWN,385069,FW 201915,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",811,5419.6500000000069
021-008-FENCING,UNKNOWN,385069,FW 201837,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",356,2276.9000000000005
021-008-FENCING,UNKNOWN,385069,FW 202036,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",777,5378.9000000000015
021-008-FENCING,UNKNOWN,385069,FW 202101,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",130,863.29000000000019
021-008-FENCING,UNKNOWN,385069,FW 201818,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",966,5923.2600000000093
021-008-FENCING,UNKNOWN,385069,FW 201811,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",385,2364.6800000000007
021-008-FENCING,UNKNOWN,385069,FW 201834,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",593,3755.16
021-008-FENCING,UNKNOWN,385069,FW 202018,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",1047,7059.1300000000056
021-008-FENCING,UNKNOWN,385069,FW 201807,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",204,1194.3600000000001
021-008-FENCING,UNKNOWN,385069,FW 202050,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",404,2540.9100000000012
021-008-FENCING,UNKNOWN,385069,FW 201933,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",569,3862.849999999999
021-008-FENCING,UNKNOWN,385069,FW 201932,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",535,3497.3799999999974
021-008-FENCING,UNKNOWN,385069,FW 201907,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",544,2517.5299999999979
021-008-FENCING,UNKNOWN,385069,FW 201910,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",517,3219.4899999999943
021-008-FENCING,UNKNOWN,385069,FW 202008,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",462,3085.2199999999971
021-008-FENCING,UNKNOWN,385069,FW 202040,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",788,5380.5400000000072
021-008-FENCING,UNKNOWN,385069,FW 201950,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",112,748.5200000000001
021-008-FENCING,UNKNOWN,385069,FW 201853,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",50,338.25999999999993
021-008-FENCING,UNKNOWN,385069,FW 201832,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",536,3416.1299999999997
021-008-FENCING,UNKNOWN,385069,FW 201844,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",218,1208.8300000000004
021-008-FENCING,UNKNOWN,385069,FW 202044,"385069-5""X5"" WHITE VINYL NEW ENGLD POST TOP",505,3371.1000000000004
021-008-FENCING,144426,565963,FW 202022,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",543,10106.929999999982
021-008-FENCING,144426,565963,FW 201919,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",238,3994.2200000000003
021-008-FENCING,144426,565963,FW 202007,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",108,2012.4299999999996
021-008-FENCING,144426,565963,FW 201752,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",3,53.559999999999995
021-008-FENCING,144426,565963,FW 201906,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",53,916.84000000000015
021-008-FENCING,144426,565963,FW 201921,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",275,5068.2
021-008-FENCING,144426,565963,FW 201809,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",33,597.70999999999992
021-008-FENCING,144426,565963,FW 201918,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",224,4052.2299999999968
021-008-FENCING,144426,565963,FW 201905,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",18,234.53000000000003
021-008-FENCING,144426,565963,FW 202048,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",49,916.80000000000007
021-008-FENCING,144426,565963,FW 202020,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",769,13848.229999999989
021-008-FENCING,144426,565963,FW 202102,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",3,55.41
021-008-FENCING,144426,565963,FW 201936,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",185,3473.0099999999989
021-008-FENCING,144426,565963,FW 201852,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",6,111.32
021-008-FENCING,144426,565963,FW 202029,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",338,6208.4500000000025
021-008-FENCING,144426,565963,FW 201950,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",18,303.22
021-008-FENCING,144426,565963,FW 201836,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",69,1231.65
021-008-FENCING,144426,565963,FW 202014,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",403,7746.6300000000047
021-008-FENCING,144426,565963,FW 201850,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",5,84.91
021-008-FENCING,144426,565963,FW 201916,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",224,4096.4399999999987
021-008-FENCING,144426,565963,FW 201817,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",213,3898.3599999999992
021-008-FENCING,144426,565963,FW 201930,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",223,4168.0199999999959
021-008-FENCING,144426,565963,FW 201802,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",1,18.97
021-008-FENCING,144426,565963,FW 201838,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",53,919.6400000000001
021-008-FENCING,144426,565963,FW 201917,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",254,4674.3199999999961
021-008-FENCING,144426,565963,FW 201804,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",2,18.480000000000004
021-008-FENCING,144426,565963,FW 201908,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",66,1192.75
021-008-FENCING,144426,565963,FW 201903,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",4,74.88
021-008-FENCING,144426,565963,FW 201913,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",151,2929.0599999999977
021-008-FENCING,144426,565963,FW 202013,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",362,6909.2500000000036
021-008-FENCING,144426,565963,FW 201813,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",83,1531.8799999999999
021-008-FENCING,144426,565963,FW 202051,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",41,883.35
021-008-FENCING,144426,565963,FW 201944,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",14,331.25000000000006
021-008-FENCING,144426,565963,FW 202049,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",54,1035.5700000000002
021-008-FENCING,144426,565963,FW 202101,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",11,252.67000000000002
021-008-FENCING,144426,565963,FW 201853,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",14,239.56
021-008-FENCING,144426,565963,FW 202019,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",686,12643.749999999989
021-008-FENCING,144426,565963,FW 202041,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",167,3067.9700000000003
021-008-FENCING,144426,565963,FW 201834,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",66,1232.39
021-008-FENCING,144426,565963,FW 201927,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",267,5051.9299999999994
021-008-FENCING,144426,565963,FW 201949,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",61,1354.8600000000001
021-008-FENCING,144426,565963,FW 201843,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",-4,-75.88
021-008-FENCING,144426,565963,FW 202006,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",78,1419.82
021-008-FENCING,144426,565963,FW 201830,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",26,648.54
021-008-FENCING,144426,565963,FW 202026,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",388,7316.8600000000006
021-008-FENCING,144426,565963,FW 201939,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",67,1300.88
021-008-FENCING,144426,565963,FW 201807,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",-15,-286.90999999999991
021-008-FENCING,144426,565963,FW 202044,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",89,1665.37
021-008-FENCING,144426,565963,FW 201929,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",161,3019.0899999999983
021-008-FENCING,144426,565963,FW 201837,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",42,771.46000000000015
021-008-FENCING,144426,565963,FW 202040,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",175,3239.6999999999989
021-008-FENCING,144426,565963,FW 202036,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",352,6565.3000000000011
021-008-FENCING,144426,565963,FW 201945,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",28,550.65000000000009
021-008-FENCING,144426,565963,FW 202008,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",79,1417.2
021-008-FENCING,144426,565963,FW 202039,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",182,3397.91
021-008-FENCING,144426,565963,FW 202034,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",381,7057.9300000000039
021-008-FENCING,144426,565963,FW 202045,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",61,1203.0200000000002
021-008-FENCING,144426,565963,FW 202011,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",251,4890.3299999999981
021-008-FENCING,144426,565963,FW 202027,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",349,6562.9900000000007
021-008-FENCING,144426,565963,FW 202015,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",388,7074.8900000000049
021-008-FENCING,144426,565963,FW 201808,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",13,240.85999999999999
021-008-FENCING,144426,565963,FW 201803,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",11,171.94
021-008-FENCING,144426,565963,FW 201827,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",75,1380.8700000000001
021-008-FENCING,144426,565963,FW 201938,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",150,2756.8099999999986
021-008-FENCING,144426,565963,FW 201825,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",140,2543.1300000000006
021-008-FENCING,144426,565963,FW 201749,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",2,38.379999999999995
021-008-FENCING,144426,565963,FW 202043,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",116,2164.08
021-008-FENCING,144426,565963,FW 201819,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",183,3378.7599999999993
021-008-FENCING,144426,565963,FW 202012,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",166,3346.7699999999982
021-008-FENCING,144426,565963,FW 201928,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",180,3431.9899999999984
021-008-FENCING,144426,565963,FW 202004,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",51,957.81
021-008-FENCING,144426,565963,FW 201806,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",-1,-29.36999999999999
021-008-FENCING,144426,565963,FW 201823,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",148,2732.6099999999983
021-008-FENCING,144426,565963,FW 201925,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",229,4451.9199999999983
021-008-FENCING,144426,565963,FW 201934,"565963-4""X4""WHT VNL SOLARBAND PRYMD POSTTOP",153,2830.1499999999996
